name,location,date,time,more_info,tags
Little Pasta Makers: A Parent & Child Pasta-Making Experience,"Chef's Collective, Charleston, SC",2026-07-26,3:00 PM,https://www.thechefscollective.com/event-details/little-pasta-makers-a-parent-child-pasta-making-experience,"Pursuits & Hobbies, Crafts, Culinary Arts, Cooking Classes, Food & Drink, Food, Italian Food, Spaghetti, Lifestyle, Parenting, Special Audience, Kids"
High School Musical 2 JR,"Queen Street Playhouse, Charleston, SC",2026-07-26,5:00 PM,https://cur8.com/1452/project/140121,"Performing Arts, Theater, Musical, Special Audience, Family, Kids"
Brewery Blast Laser Tag at Holy City Brewing,"Holy City Brewing, North Charleston, SC",2026-07-26,5:00 PM,,"Food & Drink, Drinks, Pursuits & Hobbies, Games"
Charleston Jazz Academy Community Jazz Jam,"Charleston Jazz Academy, North Charleston, SC",2026-07-26,5:00 PM,https://charlestonjazz.com/event/jazz-jams-2026/2026-07-26/,"Performing Arts, Music, Jazz, Civic Benefit, Special Audience, Family"
Charleston Riverdogs vs. Wilson Warbirds,"The Joe, Charleston, SC",2026-07-26,5:05 PM,,"Performing Arts, Music, Miscellaneous, Sports & Outdoors, Sports"
Kiawah Island Club,"Marsh House, Johns Island, SC",2026-07-26,5:30 PM,https://www.bandsintown.com/e/107922966?app_id=pkvts0on0m&came_from=287&utm_medium=api&utm_source=partner_api&utm_campaign=event,"Performing Arts, Music, Concerts, Live Music, Country"
Red Not Chili Peppers on the NÜTRL Beach Stage,"The Windjammer, Isle of Palms, SC",2026-07-26,6:00 PM,https://the-windjammer.com/event/rncp-4/,"Performing Arts, Music, Concerts, Outdoor Concerts, Food & Drink, Food, Mexican Food, Chili"
High Fade,"Pour House, Charleston, SC",2026-07-26,7:00 PM,https://www.bandsintown.com/e/107870308?app_id=pkvts0on0m&came_from=287&utm_medium=api&utm_source=partner_api&utm_campaign=event,"Performing Arts, Music, Concerts, R&B and Soul, Funk, Disco, Live Music"
Charleston Sprint Triathlon Series Race #3,"James Island County Park, James Island, SC",2026-07-26,7:15 AM,,"Triathlons, Organized Races, Running, Fitness, Sports & Outdoors"
Charleston Sprint Triathlon Series Race 3,"James Island County Park, Charleston, SC",2026-07-26,7:15 AM,http://www.ccprc.com/calendar.aspx,"Sports & Outdoors, Fitness, Running, Triathlons, Organized Races, Sports, Cycling, Road Biking, Outdoor Recreation, Water Sports, Swimming"
US Aerial Federation National World Qualifying Championships 2026,"Scottish Rite Valley of Charleston, Charleston, SC",2026-07-26,8:00 AM,https://www.eventbrite.com/e/us-aerial-federation-national-world-qualifying-championships-2026-tickets-1990108375724,"Sports & Outdoors, Sports"
Sunday Morning Service,"American Gardens, Charleston, SC",2026-07-26,8:30 AM,https://www.eventbrite.com/e/sunday-morning-service-tickets-1971487731877,"Professional, Topics, Schools & Education"
National Outdoor Sculpture Competition and Exhibition,"North Charleston Riverfront Park, North Charleston, SC",2026-07-26,9:00 AM,https://www.northcharlestonartsfest.com/national-outdoor-sculpture-competition-exhibition,"Visual Arts, Mixed Media Art"
Jurassic Seas at the South Carolina Aquarium,"South Carolina Aquarium, Charleston, SC",2026-07-26,9:00 AM,https://eventvesta.com/events/147446/t/tickets,"Destinations, Museums & Exhibits"
Beaufort ~ Beaufort Water Festival,"Henry C. Chambers Waterfront Park, Beaufort, SC",2026-07-27,,https://southcarolinalowcountry.com/events/event/beaufort-beaufort-water-festival-2/,"Destinations, Festivals & Fairs, Festivals & Street Fairs, Special Audience, Family"
Summer Movie Express at Regal Cinema,"Mt. Pleasant Towne Centre, Mount Pleasant, SC",2026-07-27,,https://www.mtpleasanttownecentre.com/events/summer-movie-express-at-regal-cinema/,"Visual Arts, Film, Special Audience, Family, Performing Arts, Music, Food & Drink, Food"
Monday Apps,"The Kickin' Chicken, Charleston, SC",2026-07-27,11:00 AM,https://kickinchicken.com/,"Sports & Outdoors, Sports, Food & Drink, Food, Nightlife, Bars"
167 x Hart Collaboration,"Bar167, Charleston, SC",2026-07-27,12:00 PM,https://www.167hospitality.com/,"Pursuits & Hobbies, Markets & Shopping"
FreshFields Farmers Market,"Freshfields Village, Johns Island, SC",2026-07-27,3:00 PM,https://freshfieldsvillage.com/event/farmers-market/2026-06-01/,"Pursuits & Hobbies, Markets & Shopping, Farmers Markets, Culinary Arts, Food & Drink, Food, Destinations, Zoos & Animals, Farms"
Chess Club,"Goose Creek Library, Goose Creek, SC",2026-07-27,4:00 PM,https://berkeleylibrarysc.libcal.com/event/11680513,"Pursuits & Hobbies, Games, Board Games, Chess, Learning, Lessons & Classes, Special Audience, Family"
Dog-Friendly Mingle & Bark Mondays at Broken Leash,"Broken Leash Dog Park & Bar, North Charleston, SC",2026-07-27,4:00 PM,,"Lifestyle, Pets, Dogs, Professional, Networking"
Happy Hour at Bourbon N' Bubbles,"Bourbon N' Bubbles, Charleston, SC",2026-07-27,4:00 PM,https://bourbonnbubbles.com/charleston-bourbon-n-bubbles-happy-hours-specials,"Food & Drink, Drinks, Happy Hour"
Dog House by Nonna and Nana's,"Tin Roof, Charleston, SC",2026-07-27,5:00 PM,https://tockify.com/tinroofschedule/detail/1577/1785186000000,"Lifestyle, Pets, Dogs"
Seafood Tower Hour,"Hank's Seafood, Charleston, SC",2026-07-27,5:00 PM,https://www.hanksseafoodrestaurant.com/event/seafood-tower-hour/,"Food & Drink, Seafood, Dinner, Food"
BINGO Monday's!,"DIG In The Park, North Charleston, SC",2026-07-27,6:00 PM,,"Pursuits & Hobbies, Games, Bingo"
Live Music - Open Mic Night with Chris Tidestrom,"Tommy Condon's Irish Pub & Restaurant, Charleston, SC",2026-07-27,7:00 PM,https://tommycondons.com/charleston-tommy-condon-s-events,"Performing Arts, Open Mic, Music, Live Music"
Martini Monday at Bourbon N' Bubbles,"Bourbon N' Bubbles, Charleston, SC",2026-07-27,7:00 PM,https://bourbonnbubbles.com/,"Food & Drink, Drinks"
Summer Tennis Camp: Level - Beginner 101,"Open Door Ministries Sport & Wellness Center, Moncks Corner, SC",2026-07-27,9:00 AM,https://www.opendoorministriestennis.com/summer-camps,"Sports, Tennis, Sports & Outdoors"
Summer Culinary Camp,"Young Chefs Academy of Charleston, Mount Pleasant, SC",2026-07-27,9:00 AM,https://charlestonsc.youngchefsacademy.com/culinary-camps/,"Destinations, Summer Camps, Pursuits & Hobbies, Culinary Arts, Cooking Classes"
CAMP in the STACKS 2026: Scientists in the Stacks,"Charleston Library Society, Charleston, SC",2026-07-27,9:00 AM,https://charlestonlibrarysociety.org/event/camp-in-the-stacks-2026-scientist-in-the-stacks/,"Summer Camps, Kids, Destinations, Special Audience"
Fairytale Ballerinas Summer Camp,"Musical Theatre Center, Mount Pleasant, SC",2026-07-27,9:00 AM,https://www.onceuponaballetchs.com/2026-summer-camps/,"Destinations, Summer Camps, Special Audience, Kids, Toddlers"
National Outdoor Sculpture Competition and Exhibition,"North Charleston Riverfront Park, North Charleston, SC",2026-07-27,9:00 AM,https://www.northcharlestonartsfest.com/national-outdoor-sculpture-competition-exhibition,"Visual Arts, Mixed Media Art"
Museum Camp,"The Charleston Museum, Charleston, SC",2026-07-27,9:00 AM,https://www.charlestonmuseum.org/news-events/events/museum-camp-6/,"Destinations, Museums & Exhibits, Learning, Lessons & Classes"
Summer Camp 2026,"Gibbes Museum, Charleston, SC",2026-07-27,9:00 AM,http://www.gibbesmuseum.org/programs-events/summer-camp-2026/1032,"Pursuits & Hobbies, Crafts, Needlecrafts, Sewing, Weaving, Quilting, Knitting, Embroidery, Fashion & Beauty, Visual Arts, Drawing & Painting, Drawing, Painting, Watercolor, Sculpture & Ceramics, Sculpture, Fiber Art, Special Audience, Kids, Teens, Learning, Lessons & Classes"
Jurassic Seas at the South Carolina Aquarium,"South Carolina Aquarium, Charleston, SC",2026-07-27,9:00 AM,https://eventvesta.com/events/147446/t/tickets,"Destinations, Museums & Exhibits"
Beaufort Memorial Hospital Board of Trustees (FINANCE MEETING),"Board Room, Beaufort, SC",2026-07-27,9:00 AM,http://beaufortcountysc.gov/events/FINANCE.html,"Civic Benefit, Politics & Government, Government Meetings, Committee Meetings, Professional, Topics, Business, Finance, Lifestyle, Health & Wellness"
Summer Movie Express at Regal Cinema,"Mt. Pleasant Towne Centre, Mount Pleasant, SC",2026-07-28,,https://www.mtpleasanttownecentre.com/events/summer-movie-express-at-regal-cinema/,"Visual Arts, Film, Special Audience, Family, Performing Arts, Music, Food & Drink, Food"
LIVE MUSIC by DOUBLE DECKS,"The Commodore, Charleston, SC",2026-07-28,,https://tockify.com/thecommodorechs/detail/294/1785211200000,"Performing Arts, Music, Live Music"
LIVE MUSIC by OLEG & FRIENDS,"The Commodore, Charleston, SC",2026-07-28,,https://tockify.com/thecommodorechs/detail/294/1785211200000,"Performing Arts, Music, Live Music"
Rebecca Illustrated Painting Experience,"Mills House Hotel, Charleston, SC",2026-07-28,10:00 AM,,"Painting, Watercolor, Drawing & Painting, Visual Arts"
Storytime Adventures,"Children's Museum of the Lowcountry, Charleston, SC",2026-07-28,11:00 AM,https://eventvesta.com/events/149340/t/tickets,"Special Audience, Kids, Literary Arts, Reading, Storytelling, Destinations, Museums & Exhibits, Children's Museums"
Founding Spirits Night,"Fiat Lux at Hotel Bennett, Charleston, SC",2026-07-28,11:00 AM,https://www.hotelbennett.com/activities/event-calendar/the-great-america-smash-america-250-at-fiat-lux,Food & Drink
Indigo Dyeing/ Horry County Museum,"Southern Georgetown Library  > Southern Georgetown Library Auditorium, Georgetown, SC",2026-07-28,11:00 AM,https://www.gtcountysc.gov/calendar.aspx?EID=7424,"Destinations, Museums & Exhibits"
167 x Hart Collaboration,"Bar167, Charleston, SC",2026-07-28,12:00 PM,https://www.167hospitality.com/,"Pursuits & Hobbies, Markets & Shopping"
Dino-Academy! / Brightstar Theater,"Southern Georgetown Library  > Southern Georgetown Library Auditorium, Georgetown, SC",2026-07-28,2:00 PM,https://www.gtcountysc.gov/calendar.aspx?EID=7425,"Performing Arts, Theater, Topics, STEM, Science, Archaeology, Dinosaurs"
Mount Pleasant Farmers Market,"Mount Pleasant Farmers Market Pavilion, Mount Pleasant, SC",2026-07-28,3:30 PM,https://www.facebook.com/MountPleasantFarmersMarket,"Performing Arts, Music, Food & Drink, Food, Pursuits & Hobbies, Markets & Shopping, Farmers Markets"
Mixology Class | Southern Sips at Linnette's,"The Dunlin, Auberge Collection, Johns Island, SC",2026-07-28,3:30 PM,https://auberge.com/the-dunlin/experiences#!/e/southern-sips-f0adcadb,"Learning, Lessons & Classes, Food & Drink, Drinks"
"SC7 + Nature at Work Trail Talks: Healthy Places, Healthy People","Harbor Entrepreneur Center, Mount Pleasant, SC",2026-07-28,4:00 PM,https://www.eventbrite.com/e/sc7-nature-at-work-trail-talks-healthy-places-healthy-people-tickets-1990139960194?aff=oddtdtcreator,"Lifestyle, Health & Wellness, Sports & Outdoors, Outdoor Recreation, Hiking, Learning, Talks & Lectures, Professional, Networking"
Happy Hour at Bourbon N' Bubbles,"Bourbon N' Bubbles, Charleston, SC",2026-07-28,4:00 PM,https://bourbonnbubbles.com/charleston-bourbon-n-bubbles-happy-hours-specials,"Food & Drink, Drinks, Happy Hour"
Old Fashioned Tuesdays at Bourbon N' Bubbles,"Bourbon N' Bubbles, Charleston, SC",2026-07-28,4:00 PM,https://bourbonnbubbles.com/,"Food & Drink, Drinks"
Dog House by Nonna and Nana's,"Tin Roof, Charleston, SC",2026-07-28,5:00 PM,https://tockify.com/tinroofschedule/detail/1577/1785272400000,"Lifestyle, Pets, Dogs"
Seafood Tower Hour,"Hank's Seafood, Charleston, SC",2026-07-28,5:00 PM,https://www.hanksseafoodrestaurant.com/event/seafood-tower-hour/,"Food & Drink, Seafood, Dinner, Food"
Golden Hour Trivia,"Saffron Café & Bakery, Charleston, SC",2026-07-28,5:30 PM,,"Trivia Games, Games, Pursuits & Hobbies"
ImproWorkshop Series – Introduction to THE HAROLD (Part 2) with Anna T. Lin,"Park Circle Community Building, North Charleston, SC",2026-07-28,6:00 PM,https://nchasculturalarts.eventbrite.com,"Performing Arts, Music, Visual Arts"
Free Weekly Euchre Meetup - Tuesdays,"The Pickle Bar, Summerville, SC",2026-07-28,6:30 PM,,"Pursuits & Hobbies, Games, Card Games, Food & Drink"
Trivia Tuesdays,"New Realm Brewing Co., Charleston, SC",2026-07-28,7:00 PM,https://www.eventbrite.com/e/trivia-tuesdays-tickets-1978902639064,"Pursuits & Hobbies, Games, Trivia Games, Nightlife, Bars"
Zachs Daiqs Tuesday Trivia,"Zachs Daiquiris, Charleston, SC",2026-07-28,7:00 PM,https://zachsdaiqs.com/event-calender/,"Food & Drink, Performing Arts, Music, House, Electronic, Pursuits & Hobbies, Games, Trivia Games"
Kail Lowry: Fatherless Behavior Tour,"Charleston Music Hall, Charleston, SC",2026-07-28,7:30 PM,,"Performing Arts, Theater, Music, Learning, Podcasting, Live Podcasts, Lifestyle"
Trivia is back! Win bar cash,"Tin Roof, Charleston, SC",2026-07-28,7:30 PM,https://tockify.com/tinroofschedule/detail/1467/1785281400000,"Pursuits & Hobbies, Games, Trivia Games"
Puppeteers For Fears,"Music Farm, Charleston, SC",2026-07-28,7:30 PM,https://musicfarm.com/event/puppeteers-for-fears/,"Performing Arts, Theater, Puppetry"
Before Nine at Mount Pleasant Chrysler Dodge Jeep Ram,"Mount Pleasant Chrysler Dodge Jeep Ram, Mount Pleasant, SC",2026-07-28,8:00 AM,https://business.mountpleasantchamber.org/events/details/before-nine-at-mount-pleasant-chrysler-dodge-jeep-ram-3821?calendarMonth=2026-07-01,"Networking, Community Groups, Professional, Civic Benefit"
Summer Tennis Camp: Level - Beginner 101,"Open Door Ministries Sport & Wellness Center, Moncks Corner, SC",2026-07-28,9:00 AM,https://www.opendoorministriestennis.com/summer-camps,"Sports, Tennis, Sports & Outdoors"
Summer Culinary Camp,"Young Chefs Academy of Charleston, Mount Pleasant, SC",2026-07-28,9:00 AM,https://charlestonsc.youngchefsacademy.com/culinary-camps/,"Destinations, Summer Camps, Pursuits & Hobbies, Culinary Arts, Cooking Classes"
CAMP in the STACKS 2026: Scientists in the Stacks,"Charleston Library Society, Charleston, SC",2026-07-28,9:00 AM,https://charlestonlibrarysociety.org/event/camp-in-the-stacks-2026-scientist-in-the-stacks/,"Summer Camps, Kids, Destinations, Special Audience"
Fairytale Ballerinas Summer Camp,"Musical Theatre Center, Mount Pleasant, SC",2026-07-28,9:00 AM,https://www.onceuponaballetchs.com/2026-summer-camps/,"Destinations, Summer Camps, Special Audience, Kids, Toddlers"
National Outdoor Sculpture Competition and Exhibition,"North Charleston Riverfront Park, North Charleston, SC",2026-07-28,9:00 AM,https://www.northcharlestonartsfest.com/national-outdoor-sculpture-competition-exhibition,"Visual Arts, Mixed Media Art"
High School: Ace Basin Field Study,"McKenzie Field Station, Green Pond, SC",2026-07-28,9:00 AM,https://www.eventbrite.com/e/high-school-ace-basin-field-study-tickets-1988779129914,"Topics, Schools & Education, Civic Benefit, Sports & Outdoors, Outdoor Recreation, Nature & Wildlife, Fauna"
Museum Camp,"The Charleston Museum, Charleston, SC",2026-07-28,9:00 AM,https://www.charlestonmuseum.org/news-events/events/museum-camp-6/,"Destinations, Museums & Exhibits, Learning, Lessons & Classes"
Summer Camp 2026,"Gibbes Museum, Charleston, SC",2026-07-28,9:00 AM,http://www.gibbesmuseum.org/programs-events/summer-camp-2026/1032,"Pursuits & Hobbies, Crafts, Needlecrafts, Sewing, Weaving, Quilting, Knitting, Embroidery, Fashion & Beauty, Visual Arts, Drawing & Painting, Drawing, Painting, Watercolor, Sculpture & Ceramics, Sculpture, Fiber Art, Special Audience, Kids, Teens, Learning, Lessons & Classes"
Jurassic Seas at the South Carolina Aquarium,"South Carolina Aquarium, Charleston, SC",2026-07-28,9:00 AM,https://eventvesta.com/events/147446/t/tickets,"Destinations, Museums & Exhibits"
Sea Turtle Night Walks,"Edisto Island, SC",2026-07-28,9:00 PM,https://southcarolinaparks.com/products/10002569,"Sports & Outdoors, Outdoor Recreation, Nature & Wildlife, Fauna, Reptiles, Turtles, Fitness, Civic Benefit, Causes & Activism, Environmental Causes, Learning"
Landowner & Farm Conservation Workshop: Edisto Island,"2975 SC, Edisto Island, SC",2026-07-28,9:30 AM,https://www.eventbrite.com/e/landowner-farm-conservation-workshop-edisto-island-tickets-1990660430936,"Civic Benefit, Causes & Activism, Environmental Causes, Topics, Schools & Education, Destinations, Zoos & Animals, Farms, Learning, Conferences & Workshops"
Rebecca Illustrated Painting Experience,"Mills House Hotel, Charleston, SC",2026-07-29,10:00 AM,,"Painting, Watercolor, Drawing & Painting, Visual Arts"
Group Exhibit – SHAPERS II,"Park Circle Gallery, North Charleston, SC",2026-07-29,10:30 AM,https://culturalarts.northcharleston.org/programs_activities/exhibits_public_art/park_circle_gallery.php,"Museums & Exhibits, Visual Arts, Mixed Media Art, Destinations"
167 x Hart Collaboration,"Bar167, Charleston, SC",2026-07-29,12:00 PM,https://www.167hospitality.com/,"Pursuits & Hobbies, Markets & Shopping"
Checkout Challenge,"Children's Museum of the Lowcountry, Charleston, SC",2026-07-29,1:00 PM,https://eventvesta.com/events/149343/t/tickets,"Destinations, Museums & Exhibits, Children's Museums, Professional, Special Audience, Kids, Pursuits & Hobbies, Markets & Shopping"
Kid Tours: Hieroglyphics,"360 Meeting Street, Charleston, SC",2026-07-29,3:30 PM,https://www.charlestonmuseum.org/news-events/events/kid-tours-hieroglyphics/,"Kids, Learning, Special Audience"
Rosé All the Ways,"Philosophers & Fools, Charleston, SC",2026-07-29,6:30 PM,https://www.eventbrite.com/e/rose-all-the-ways-tickets-1990670897241,"Topics, Schools & Education"
A Sunset Evening of Remembrance,"Patriots Point, Mount Pleasant, SC",2026-07-29,7:00 PM,https://www.eventbrite.com/e/a-sunset-evening-of-remembrance-tickets-1991196336845,"Civic Benefit, Patriotic, Military"
